UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,Authority Link,First-level tag,Second-level tag,Typology,Visited or referenced,Other,COMMENTS,GROUP_ID,GROUP_ORDER
0ef09fd8-bb1b-40eb-aa97-ea2dff8bcf67,anabasis_book5_english.txt,Silanus,char-offset:51413,PERSON,,,,,,,,Silanus|person,https://en.wikipedia.org/wiki/Silanus_of_Ambracia,person,,,,,,,
3d5778a4-c11d-4be2-8ce0-9a4d40e6ef7b,anabasis_book5_english.txt,Heracleots,char-offset:51724,PLACE,http://pleiades.stoa.org/places/844944,"Heraclea|Heraclea/Herakleia, Karadeniz Ereğli",-0550/0640,41.284722,31.414722,settlement,VERIFIED,Heracleia|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Heraclea_Pontica,collective,ethnic,,referenced,,,,
cbbfa23a-ac3a-45db-a787-77ff935f5b6d,anabasis_book5_english.txt,Xenophon,char-offset:51789,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
c71512c3-dce0-4924-a8cf-8cbf9a5d5e83,anabasis_book5_english.txt,Timasion,char-offset:51913,PERSON,,,,,,,,timasion|person,timasion,person,,,,,,,
c61b2ff7-d963-4f18-9494-2ac9cb9d225f,anabasis_book5_english.txt,Thorax,char-offset:51926,PERSON,,,,,,,,thorax|person,thorax,person,,,,,,,
5c7a2383-a98d-4ca1-9758-5c013c8e2d90,anabasis_book5_english.txt,Neon the Asinaean,char-offset:52207,PERSON,,,,,,,,neon|person,neon,person,,,,,,,
c7d69fe6-1721-4ca1-a245-7ec37cabbe7a,anabasis_book5_english.txt,the Asinaean,char-offset:52212,PLACE,http://pleiades.stoa.org/places/570123,Asinaeus/Coronaeus Sinus,-0030/0300,36.75,22.25,water-open,VERIFIED,Asinaean Gulf|person|ethnic|region,https://en.wikipedia.org/wiki/Messenian_Gulf,person,ethnic,region,,,,,
0eaad17a-e72a-462b-9756-be0b1ef2c7d3,anabasis_book5_english.txt,Cheirisophus,char-offset:52259,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
274fe2ea-ee78-4b83-a022-6d1ab39a07d0,anabasis_book5_english.txt,Cheirisophus,char-offset:52280,PERSON,,,,,,,,Cheirisophus|person,https://en.wikipedia.org/wiki/Cheirisophus_(general),person,,,,,,,
efbc166b-200b-44a9-a842-2bfd0bc5b08c,anabasis_book5_english.txt,Xenophon,char-offset:52326,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
cff92183-c82b-4aba-8add-5cd0bd9b53a6,anabasis_book5_english.txt,Phasis,char-offset:52426,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,PhasisRiver|location|river,https://en.wikipedia.org/wiki/Rioni,location,,river,,,,,
ba3a99b5-fee1-4698-8cfb-793881132cfa,anabasis_book5_english.txt,Phasians,char-offset:52498,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,Phasian|collective|ethnic|referenced,https://en.wikipedia.org/wiki/Phasians,collective,ethnic,,referenced,,,,
ca9bff9d-c584-4dcd-ba89-2f41e16044d9,anabasis_book5_english.txt,Aeetes,char-offset:52564,PERSON,,,,,,,,Aeetes|person|mythological,https://en.wikipedia.org/wiki/Ae%C3%ABtes,person,mythological,,,,,,
5972c257-3422-44f1-b94c-9fb62bfe87c8,anabasis_book5_english.txt,Xenophon,char-offset:52572,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
f0e76873-1ea1-47ac-b322-12a620dd9ea3,anabasis_book5_english.txt,Timasion the Dardanian,char-offset:52740,PERSON,,,,,,,,timasion|person,timasion,person,,,,,,,
e95be959-2bb8-466e-9a34-8bdef41a2492,anabasis_book5_english.txt,the Dardanian,char-offset:52749,PLACE,http://pleiades.stoa.org/places/501393,"Dardanos|Dardanos, Dardanos",-0750/0300,40.071124,26.385172,settlement,VERIFIED,Dardanus|person|ethnic|region,https://en.wikipedia.org/wiki/Dardanus_(city),person,ethnic,region,,,,,
5e592b35-f01d-4d08-af84-6166eca85b84,anabasis_book5_english.txt,Neon,char-offset:53043,PERSON,,,,,,,,neon|person,neon,person,,,,,,,
0e83f3c9-9324-4622-beed-5254c8d286b6,anabasis_book5_english.txt,Xenophon,char-offset:53058,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
3fb17a6a-f7cd-45da-a868-78f2442211cf,anabasis_book5_english.txt,Phasis,char-offset:53167,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,PhasisRiver|location|river,https://en.wikipedia.org/wiki/Rioni,location,,river,,,,,
8cd76a27-ed46-4990-b8b0-c246aa84d1e0,anabasis_book5_english.txt,Colchians,char-offset:53399,PLACE,http://pleiades.stoa.org/places/863770,Colchis/Lazike,-0750/0640,42.5,42.5,region,VERIFIED,Colchis|collective|ethnic|region,https://en.wikipedia.org/wiki/Colchis,collective,ethnic,region,,,,,
32bfc6c1-cc00-4061-99af-bc599f5b2b4a,anabasis_book5_english.txt,Xenophon,char-offset:53447,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
b77eb3b4-c219-48c7-98ca-ea74bf2a69cc,anabasis_book5_english.txt,Xenophon,char-offset:53762,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
d821033e-abcc-4945-a07d-0d9ff9a9c138,anabasis_book5_english.txt,Phasis,char-offset:53999,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,PhasisRiver|location|river,https://en.wikipedia.org/wiki/Rioni,location,,river,,,,,
31eb4d63-be30-4f78-b9ba-98bcce5635e8,anabasis_book5_english.txt,Greece,char-offset:54408,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece,location,,region,,,,,
9a957518-37b5-4477-92b1-9c80f890ad0b,anabasis_book5_english.txt,Euxine,char-offset:54850,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,EuxineSea|location|region,https://en.wikipedia.org/wiki/Black_Sea,location,,region,,,,,
728c3681-e597-4261-9b8c-c3211dd0a2c8,anabasis_book5_english.txt,Greece,char-offset:54860,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece,location,,region,,,,,
c8451981-6bcd-46c6-b311-8c89a5e5a551,anabasis_book5_english.txt,Phasis,char-offset:54916,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,PhasisRiver|location|river,https://en.wikipedia.org/wiki/Rioni,location,,river,,,,,
864a91b4-6d4c-4d76-91e3-8881e1d2683b,anabasis_book5_english.txt,Greece,char-offset:54995,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece,location,,region,,,,,
4abd88ad-3f32-4c67-826d-372a04c25a78,anabasis_book5_english.txt,Phasis,char-offset:55470,PLACE,http://pleiades.stoa.org/places/857276,Phasis (river),-0750/0640,42.1237505,42.2161531,river,VERIFIED,PhasisRiver|location|river,https://en.wikipedia.org/wiki/Rioni,location,,river,,,,,
f09ebf4c-77ff-41ae-9624-f5fcae286c7e,anabasis_book5_english.txt,Greece,char-offset:55573,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greece|location|region,https://en.wikipedia.org/wiki/Ancient_Greece,location,,region,,,,,
39217ea6-b69d-4a40-9c6b-fc15f65b1081,anabasis_book5_english.txt,Xenophon,char-offset:57126,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
055e1f85-2deb-49a8-a377-42449a393682,anabasis_book5_english.txt,Cerasuntians,char-offset:57253,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
b72a013b-423b-4e90-bdbe-f1449d7e4c92,anabasis_book5_english.txt,Clearetus,char-offset:57480,PERSON,,,,,,,,clearetus|person,clearetus,person,,,,,,,
525f14a3-b9f6-4717-b24a-06ad2dca6653,anabasis_book5_english.txt,Euxine,char-offset:58013,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,EuxineSea|location|region,https://en.wikipedia.org/wiki/Black_Sea,location,,region,,,,,
4df6042f-8820-4310-82c2-a7ada2570e8b,anabasis_book5_english.txt,Clearetus,char-offset:58455,PERSON,,,,,,,,clearetus|person,clearetus,person,,,,,,,
607f08b3-f4a8-413a-8ea1-b34468a67891,anabasis_book5_english.txt,Cerasus,char-offset:58548,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|location|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),location,,,visited,,,,
77749acc-ed21-4c12-ad99-ba78d9d12520,anabasis_book5_english.txt,Cerasus,char-offset:58702,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|location|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),location,,,visited,,,,
bd3181e1-6323-4b2e-97c5-3032060eac8a,anabasis_book5_english.txt,Cerasuntians,char-offset:58758,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
1ea39f21-c70a-4c3a-a719-2da212d3cd28,anabasis_book5_english.txt,Cerasus,char-offset:58793,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|location|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),location,,,visited,,,,
ec894dc2-1f60-42da-986e-cfd85d9bb035,anabasis_book5_english.txt,Cerasuntians,char-offset:58984,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
afb46707-4339-42df-8645-f7e32502e945,anabasis_book5_english.txt,Cerasuntians,char-offset:59092,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
58bb0d90-4979-4bcd-ab02-2667030784d8,anabasis_book5_english.txt,Greeks,char-offset:59418,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
8548fbf2-bf99-40a6-a471-74c2f3356881,anabasis_book5_english.txt,Cerasus,char-offset:59455,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|location|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),location,,,visited,,,,
26b44bc7-522c-45b8-99bb-0f55c3501dd4,anabasis_book5_english.txt,Cerasuntians,char-offset:59758,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
91c10b8c-ff15-466f-83c6-1d17888b5757,anabasis_book5_english.txt,Cerasuntians,char-offset:59930,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
5b9200a9-a4ac-40d3-8e32-1a09c42a4570,anabasis_book5_english.txt,Greek,char-offset:59971,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
9e18173c-23ba-4cf1-abce-736d66faba07,anabasis_book5_english.txt,Cerasuntians,char-offset:60262,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
bf6a4cd8-8689-4d44-9786-b96689d26402,anabasis_book5_english.txt,Zeus,char-offset:60417,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus,person,mythological,,,,,,
e79fca71-c70d-4f1b-b3a5-06f571178a8b,anabasis_book5_english.txt,Zelarchus,char-offset:60804,PERSON,,,,,,,,zelarchus|person,zelarchus,person,,,,,,,
674378fb-3cf3-4e2d-a5b2-d199b36b5c4c,anabasis_book5_english.txt,Cerasuntians,char-offset:60984,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
bca1c9a2-42f6-42e5-9d6b-c08d5d6f8af7,anabasis_book5_english.txt,Cerasuntians,char-offset:61317,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
a17a64bb-bb75-4704-af7e-9fa216797805,anabasis_book5_english.txt,Zelarchus,char-offset:62424,PERSON,,,,,,,,zelarchus|person,zelarchus,person,,,,,,,
08d91dc5-30b3-41d2-ba56-9b1f79eb18f0,anabasis_book5_english.txt,Greeks,char-offset:62776,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,Greek|collective|ethnic|region,https://en.wikipedia.org/wiki/Greeks,collective,ethnic,region,,,,,
560bd42a-e0df-4db0-ae01-df928ac06904,anabasis_book5_english.txt,Cerasus,char-offset:62796,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|location|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),location,,,visited,,,,
f8f83a8c-c0be-4d01-9766-a2b0a91ff18f,anabasis_book5_english.txt,Cerasuntians,char-offset:63161,PLACE,http://pleiades.stoa.org/places/857185,"Kerasous/Pharnakeia|Kerasous/Pharnakeia, Giresun",-0550/2000,40.919134,38.397931,settlement,VERIFIED,Cerasus|collective|ethnic|visited,https://en.wikipedia.org/wiki/Cerasus_(near_Trapezus),collective,ethnic,,visited,,,,
965c82c6-cda6-464a-b59f-17b7a5bee38e,anabasis_book5_english.txt,Zeus,char-offset:63641,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus,person,mythological,,,,,,
16a5aa79-32ea-4fe7-a704-dc84adb216c8,anabasis_book5_english.txt,Cyrus,char-offset:64676,PERSON,,,,,,,,Cyrus|person,https://en.wikipedia.org/wiki/Cyrus_the_Younger,person,,,,,,,
9b69e0ef-a5a6-4f28-b319-50236317eff9,anabasis_book5_english.txt,Xenophon,char-offset:64793,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
d9f458d1-487f-4d06-8523-d1d647180dd0,anabasis_book5_english.txt,Philesius,char-offset:65077,PERSON,,,,,,,,philesius|person,philesius,person,,,,,,,
7c68905a-ab85-4486-901c-5575c0db0686,anabasis_book5_english.txt,Xanthicles,char-offset:65091,PERSON,,,,,,,,xanthicles|person,xanthicles,person,,,,,,,
97457370-b1e5-4245-9a63-ec9ede72ec65,anabasis_book5_english.txt,Sophaenetus,char-offset:65228,PERSON,,,,,,,,Sophaenetus|person,https://en.wikipedia.org/wiki/Sophaenetus,person,,,,,,,
bd4db798-fd74-4485-93a6-27333976d77f,anabasis_book5_english.txt,Xenophon,char-offset:65360,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
2aea36c3-35aa-4138-8e5e-a0c55fe6b6a9,anabasis_book5_english.txt,Xenophon,char-offset:65476,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
aafa465f-bf13-438a-a12a-ca8984cc8f4e,anabasis_book5_english.txt,Xenophon,char-offset:65677,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
2d10e0c0-10f7-4d5f-9eba-8024c314b1af,anabasis_book5_english.txt,Xenophon,char-offset:66410,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
667e5d03-73fb-4951-9b28-335a08e81f06,anabasis_book5_english.txt,Xenophon,char-offset:66622,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
a6af594f-eddc-461b-8ef3-1778ab0f3247,anabasis_book5_english.txt,Zeus,char-offset:66714,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus,person,mythological,,,,,,
6ad5fca7-1404-48d5-bdc3-264d90038a6c,anabasis_book5_english.txt,Xenophon,char-offset:66852,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
2d7e8d7f-f743-409d-ac7d-4150a3df5bb0,anabasis_book5_english.txt,Xenophon,char-offset:67534,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
a0ae7058-2ecf-41c1-bba0-51ba3114d4ac,anabasis_book5_english.txt,Xenophon,char-offset:68156,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
416edcc2-7756-4b90-84b4-c1dc66a50b5f,anabasis_book5_english.txt,Xenophon,char-offset:68308,PERSON,,,,,,,,Xenophon|person,https://en.wikipedia.org/wiki/Xenophon,person,,,,,,,
c5d437bb-932b-42f3-844f-3af47de949c7,anabasis_book5_english.txt,Zeus,char-offset:71382,PERSON,,,,,,,,Zeus|person|mythological,https://en.wikipedia.org/wiki/Zeus,person,mythological,,,,,,
a023a3df-b17e-464c-afba-f00b63bf45e4,anabasis_book5_english.txt,Boiscus,char-offset:71767,PERSON,,,,,,,,boiscus|person,boiscus,person,,,,,,,
42ce853c-c892-4ddb-af27-8e487fc1179a,anabasis_book5_english.txt,of Thessaly,char-offset:71786,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,Thessaly|person|ethnic|region,https://en.wikipedia.org/wiki/Thessaly,person,ethnic,region,,,,,
8f85afbf-fae9-47ae-b4ba-5f41f86c931d,anabasis_book5_english.txt,Cotyorites,char-offset:71946,PLACE,http://pleiades.stoa.org/places/857200,"Kotyora|Kotyora, Ordu",-0550/0640,41.000154,37.875188,settlement,VERIFIED,Cotyora|collective|ethnic|visited,https://en.wikipedia.org/wiki/Ordu,collective,ethnic,,visited,,,,
